ID,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
1,-0.10221970826387405,0.2584559497732013,0.6606292022394934,0.5258235758132144,0.3569999365299665,0.7055842804055892,0.6656323690631901,0.32259225845336914,-0.2394820616403595,0.31035254627558084
2,-0.6233696341514587,-0.5907945976820667,-1.0306787526373637,0.12466557525280712,-0.7364848343503889,-0.11245142554432652,-1.0268770450740738,-0.8053087592124939,-0.5592572671434121,0.1202132268446683
3,1.9922010898590088,1.126192279416491,1.0765416233107188,1.0781974225806445,2.2332418439680777,1.8627913408387151,1.0811995046327907,2.0546913146972656,0.4487713951882746,2.274371076811666
4,-0.41447538137435913,0.3902825712150748,0.659003871968285,-0.6025708632651808,1.9510930999357696,-0.36985627930297504,0.6558181587924576,1.2125039100646973,0.7499003156117161,-0.9349559806315015
5,-0.039663463830947876,-1.060088191235023,1.1432509383467464,0.4366701544624354,2.348163736734251,0.23202699649621297,1.14148668370961,-0.4194420874118805,-0.5008663580425785,1.0263598671527425
6,-0.9470131397247314,-1.7186653693411966,0.48663345894188803,-1.5409969415493274,0.017479090230456275,-1.7025660191915677,0.4439106606933897,-0.3611083924770355,-0.9118072102479439,0.011646392881041665
7,1.1457624435424805,0.46717791080061366,-0.0994616940798232,-0.03932222503690334,-0.1027048841169689,0.5731085808660474,-0.11287993841458527,0.06500498950481415,1.260154619457257,0.3070660231579942
8,2.2812952995300293,1.197777835014512,0.8093409912862582,1.3452279731161947,-1.5827165593966834,1.4150157407678357,0.7984173522281128,1.0264644622802734,1.7012534788977807,0.47581952030539976
9,1.2977313995361328,1.0818794464879316,1.155330100297298,1.7083747403834582,-0.5647690266988439,0.9989303325319635,1.1598264469592878,0.24145972728729248,1.2696600141921563,1.0482385460503645
10,-0.7358226776123047,-0.88445282791255,-2.0411421324875434,-0.7076718229538701,-1.2389509119893067,-0.6352844054445793,-2.0378299602658085,0.1448565125465393,-0.6662778135511911,-1.3340708587855357
11,-0.24693720042705536,0.49630292867137,0.8782227684233497,0.3886891286063637,1.861015244187363,-0.29074036644458123,0.8861931562903147,-0.2149086743593216,-0.8647768019372389,0.8902803306989192
12,1.4427109956741333,0.7764108473129049,0.7846529140467449,-0.31825353176194454,1.2207046694001573,0.39410237199811515,0.7717415139842847,0.808830738067627,-0.30843936117677634,0.9772029032327494
13,0.3131963610649109,-0.4295633183439356,0.9978244437790994,0.12683592675964014,-1.4113877458409356,2.219075361487764,0.9723121222010307,0.810951828956604,1.5012049788241617,1.876335344112556
14,-0.15919680893421173,0.7542705586688994,0.7140005252502807,-0.9608521938363676,2.39212481016265,-0.4359102335833994,0.6962690919819836,-0.013821194879710674,-1.0600349795282071,-0.4010325913287244
15,0.27412891387939453,2.0853788665995454,0.5635826588333305,1.6149335375311904,-0.19776019893264607,0.2732299472052235,0.5779224653543097,1.040324091911316,0.4506136853770016,-0.43825293876871757
16,-0.33924514055252075,-0.7702930169232495,0.8397896540470839,-0.7578220715033502,0.5597143696699862,-1.0235715043410842,0.888325236718002,-0.36746737360954285,-1.5430937146944805,-0.046123033916582575
17,-0.8744220733642578,-1.5278588529565063,-0.25161588621976133,-1.6167788973475603,-0.811142061854871,-0.08463912316045663,-0.259606883276311,-0.7916758060455322,-0.25254644461770887,-1.3705745423598819
18,-0.3296748697757721,-0.3613978188126645,0.4111156274703388,-0.6649124722587061,-0.05993155068005844,-0.1886937702719828,0.40211300168078834,0.8417292833328247,-0.16560125930069095,-1.0383448689435153
19,0.09832264482975006,-0.39105720767024815,0.8940720736772964,-0.7421305551821389,1.73348784623393,-1.0954822964810504,0.8842916411677924,1.4638278484344482,-1.4040880805487395,1.632953741258206
20,-0.7924110889434814,-1.4898400362579811,0.49594829461246703,-1.2243517590978084,-0.8177544786012109,-0.8611322353597124,0.47273375236500725,0.07302670180797577,-1.1944338185429284,-1.5881045753371796
21,0.036389876157045364,-2.153400650373825,0.24511784147573276,-0.8836410242785653,1.8404119977614508,-1.9721410753494841,0.2318305013247489,0.8694498538970947,-0.884871480301036,0.6033820171020302
22,0.16446322202682495,1.1044059008817397,0.19069450654339354,1.5143304736916932,1.3607436344490327,1.9326107597993998,0.19132616156111215,0.3838467299938202,0.552029147412849,1.7013802481585898
