ID,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
1,0.018748000430239838,0.25738117188867565,0.6355652923429687,0.511447459746785,0.350882133007716,0.6900734645267054,0.6093670632210723,0.45019477436839433,-0.17123038003450508,0.32526520435976763
2,-0.6540075687924646,-0.5578339227694628,-0.9703105638567726,-0.001860800163475798,-0.7418860659594245,-0.14770469687357074,-0.9682966921327845,-1.1344498987236484,-0.5536420317200662,0.04744331274634062
3,1.7211220103668945,1.0791400649718035,1.1024017736178728,1.0101999356646032,2.5246565844488447,1.798953641363916,1.0592946615906496,1.8204070776548413,0.48460238928803995,2.3439824000705536
4,-0.3805707330210098,0.3963562372166703,0.6464551955356844,-0.6235745040874877,1.8584851111913614,-0.344660879438425,0.627208083465006,1.28746952035165,0.6710181832382246,-0.9567802346807563
5,0.18219330690287855,-1.0209172324320626,1.141769234312999,0.4787316506863583,2.6645347836624285,0.260560081988849,1.1422432912931046,-0.0866627538521836,-0.4545187780390165,1.050007250092789
6,-1.5396739715861933,-1.6507811589240649,0.44388080591019974,-1.5610932404116387,0.041110462798855635,-1.66027372832034,0.41779763822085636,-0.04003608054718238,-1.0185785291263907,0.054832953360312894
7,1.1563281680089157,0.48713478236899277,-0.15050341274000867,0.007449663428495028,-0.11107146603007874,0.5883795836811525,-0.1444706986955746,0.3189517873890385,1.2918544609892413,0.33859896972043246
8,2.3211493776212953,1.2849635959531842,0.8032439103696193,1.4789020873324519,-1.5040261234482326,1.3899421820548548,0.7724500895683761,1.0417988850150264,1.7536461325774795,0.5033376889844902
9,1.3177011427769385,1.1048622512441912,1.2082225239393507,1.7292196576716028,-0.5399124261523225,0.948967057639733,1.189168471876615,0.3349613818279673,1.256594283452359,1.0827113166079838
10,-1.0121302922186073,-0.8195500756575765,-2.025247044523169,-0.6968564279924422,-1.1991032547063987,-0.6622453089230879,-2.0023769167366745,0.1522599777161089,-0.6902665667463794,-1.3688373708369754
11,0.06453950457298001,0.4565306350467245,0.8496302960005405,0.39884442754951904,1.8751925074648261,-0.2920514329687813,0.8276710147853533,-0.06167586792031001,-0.7811842775163578,0.9468870152740467
12,1.237894392433105,0.6963640539482876,0.7651108906260724,-0.32287573243507794,1.1002409165223974,0.3814723266975359,0.7510486325342934,1.0553044256250979,-0.29507685854630555,0.9070350936740891
13,0.5302018842085099,-0.3887004565719813,0.9557058473261307,0.09371848995864786,-1.3099475458382033,2.1789752660939468,0.9240381255186249,0.8201867262526847,1.438117538111628,1.871353252199737
14,-0.31453591177017987,0.7149538567179128,0.66511880129327,-0.917334469596628,2.4984944085289698,-0.4910246395045659,0.6285321224017171,0.11711345481998442,-0.9664478941115543,-0.42874275197068823
15,0.4799165671043442,2.10890651107411,0.6451950339155067,1.6116441526919012,-0.2057236053308459,0.2822656887195966,0.6423053242218968,0.8007523352358316,0.47927241712007684,-0.49105804612082304
16,-0.0682305471039271,-0.7831157031267851,0.8872280307052788,-0.7696849949936101,0.48249888511647715,-1.0058028055725805,0.853423079283879,-0.12633321555084984,-1.4047275127299828,-0.07929245050751095
17,-1.563231294309235,-1.4915446795851197,-0.2686103446862494,-1.6091691474233896,-0.7523101156663058,-0.11805481493731315,-0.25733769174151605,-1.0171764540484554,-0.3362222292528652,-1.4736115678118267
18,-0.30883569025729,-0.2746343470427179,0.3675581472152897,-0.7013930911518583,-0.06319238431921866,-0.15782604348009793,0.3625034161996556,1.0014633150322736,-0.27066958231392657,-1.0229390025695082
